rating,text
5,"숙소를 예약하지 않아 우연히 묵게된 곳인데 제가 사전에 검색해서 간 다른 숙소들보다 훨씬 좋았어요! 다만 네이버 같은 검색 엔진에 잘 나오지 않아 찾기 어려웠을 뿐 ㅜㅜ 밤늦게 가서 그 동네를 살펴보지 못한 것이 아쉬웠지만 게스트하우스의 전체적인 따뜻한 분위기, 그 분위기를 만드신 사장님의 미소, 깔끔한 시설, 조명, 향내음 모든 것이 좋았습니다! 제가 지냈던 7일을 제주 중 가장 편안한 밤이였어요. 조식으로 상큼한 샐러드와 따뜻한 삶은 계란까지.. 강력 추천입니당 ^_^ 저도 음주가무를 좋아하지만 진정한 힐링은 술이 아니라 숙면을 취하게 해주는 분위기에서 온다는 것을..!"
5,"바다 바로앞이라 좋아요. 호텔 뒷쪽길에는 식당, 3개의 마트,까페.펍등이 많아서 저녁에도 산책하고 즐길거리가 많아요. 올리브영  매장도 있어요. 맘스터치,7번가피자,생돈까스 등 배달가능한 음식점들도 많아서 편합니다. 바다앞 잔디밭에서 저녁산책하기도 정말좋아요. 2번째 방문인데 건의사항이 있다면,  객실 전등을 형광등색으로 밝게 했으면 좋겠어요. 스탠드가 3개있는데 전구색  불빛이라 다소 어둡게 느껴져요. 함덕해수욕장이 바로 앞이라 아이들 놀기 정말좋아요. 다시 방문할 의사가 있습니다.  근처에는 현재는 공사중인 닭머르 해안길,스위스마을,돌문화박물관,산굼부리,에코랜드 등이 있고 세화쪽의 해녀박물관도 있어요. 호텔뒷쪽으로 합리적가격대의 식당이  많습니다.굳이 맛집 써치안하고 가셔도 되요. 주택가사이에 덕림사 라는 사찰이 있어서 아주 흥미로웠어요."
3,"오션뷰 방을 예약하신다면 만족스러운 뷰를 얻을 수 있습니다. 직원들은 모두 친절하고 청결도도 나쁘지 않았지만, 기기가 좀 연식이 되서 그런지 에어콘에서 소리가 많이 나서 자다 많이 깼네요."
3,"가족들과 함께 방문했습니다. 4인이 같이 묶을 방이 없어서 2인 씩 나눠서 묶었습니다. 객실은 유럽식 설계인 것 같은데, 옛날 건물이 되서 그런지 시설이 전반적으로 낡았고, 유럽식 설계가 오히려 불편하게 다가왔습니다. 호텔 위치가 제주시에서 꽤 가야 하는 점이 안좋았지만, 객식 경치가 좋았고 근처 바닷가 접근성이 좋았습니다."
5,오션뷰로 가장 좋은 최적의 호텔입니다. 바로 앞이 함덕해수욕장입니다. 요즘 유명한 델문도 카페도 바로 오분거리에 있습니다.
4,"함덕 해수욕장에 위치한 곳으로 좀 오래되었지만 가성비 좋고, 비치 뷰가 좋은 호텔이에요. 밤에는 어선의 불빛도 보이고 멋져요."
4,"우리는 8시에 다음날 타야 할 비행기가 이 호텔을 예약했습니다. 이 호텔은 제주 국제 공항에서 10분 거리입니다.  체크인할 때, 영어로 이야기를 나눌 수 있었고, 공손했습니다. 그는 그래서 우리가 샤워 우리에게 드라이브를 Jimjjilbang 일할 온수기 좋았음. 한국에 처음, Jimjjilbang 없었습니다. 우리에게는 눈이 뜨이며, 우리는 열린 마음으로 가서.  방은 크고 전망도 좋았습니다. 1층에 있는 스타벅스 보너스입니다."
4,"저와 제 가족 단위의 한 가운데에서 하룻밤을 머무르지 suite b 3rd 수준기. 우리 방은 (301) 의 바로 위에 있는 '호텔 화이트 하우스' 표지판 앞에서.  호텔 위치: 이 호텔에 도착, 키 코드 gps 7123200. 기본적으로, 이 호텔을 선택하기 때문에  (1) 약 10분 ' 드라이브를 제주공항 (시에 출발 했는데 다음 날 아침에 10am), (2) 위의 스타벅스가 우리의 아침식사와 스낵이 처리되어 있어 (3) 또한 많은 레스토랑과 식당을 함께 할 수 있는 서해안 - 댐핑할 호텔이 위치한 곳이 오른쪽에 있습니다. (4) 이 곳에서 3.5 km 용두암 록 명소 (호텔에서 오른쪽으로) (5) 할 수 있는 유일한 비치 호텔 앞에 검은 바위 (6) 주차는 무료로 제공합니다. 같이 주차장, 드라이브에 입장 하지 마십시오; 대신 길을 호텔 뒤쪽에 있는 (고객만 해당). 그 후, 짐을 가지고 엘리베이터 로비와 통로로 엘리베이터를 타고 2층 체크인 카운터는 어디에. 예, 2nd 수준에 있기 때문에 스타벅스가 있는 로비는 1st 수준기.   호텔 직원들: 호텔 프런트 직원은 친절한; 그는 유창한 중국어(중국) 은 영어를 거의 못합니다 하기도 했습니다.  호텔 방: 제가 묵었던 첫 번째 호텔이 매우 높은 천장, 수직 공간이 주는 방 과장. 수평적으로, 침실은 너무 큰. 화이트 컬러의 인상은 문서에 의해 및 벽과 천장. 퀸 사이즈 침대 2개, 큰 나무 테이블, 소파, 앤티크 나무로 된 의자가 2, 화장대 의 거울 및 헤어 드라이기, 작은 냉장고, 주전자와 4 쌍의 슬리퍼가 마련되어 있습니다.  "
2,"체크인 12호실이었는데 마지막 밤이 독특한 호텔이다. 체크인 데스크 바로 옆 방은 말 그대로, 이라고 생각하는 한, 하지만 이었기 때문에 할 수 없이 9pm ㅆ기 때문에 우리는 수 없고, 우리는 그것을.  이 호텔을 예약한 물가 풍경을 뽐내 고 있는 - 우리가 잡은 모든 벽이 아름다운 파란색 공사 (사진과 같이). 우리의 창이 있어서 스타벅스 드라이브를 통해, 사람들이 불안 하기 때문에 실제로 보면 방에 커피를 기다리다 할 수 있습니다.  한 저녁. 나는 방에서 담배 냄새가 나는 것이 있다고 프런트 데스크에 대해 (이 호텔 / 금연실). 그는 나에게 이야기를 해 주었다 febreeze 창을 열 수, 희망 의 나를 진정시키면서 다. 하지만 창을 열고 에 분사 하고, 그 냄새가 남아있; 우리는 그 연기 냄새가 화장실에서 나온다는 것을 알고 문.  물론 그가 받은 화장실, 아주 역겨운 내부 이었다. 프론트 데스크에 전화를 하는 그 사람을 다시 볼 수 있었다 (나?) 자신에게 (말 그대로 문 앞에서 해 문을 열고). 그 위로 하는, 어깨를 으쓱, 저에게 말하지 않고 냄새가 나는 그렇게 나쁘지 않았지만 그는 우리를 위해 팬이 될 것이다. : 요청한 다른 방을 이동할 수 있는 /, 정확하게 계산을 했기 때문에 이전 했지만, 직원들이 전체 다.   앞으로 7am 에 도착했을 때 이 사랑스러운 소리에 잠을 깨는 소형의 착암기. 직원들은 저희에게 통보 하지 않은 것을 우리에게 경고하는 것이 공사현장 또는 / 시작 작업 항질염성. 탄식 하다.  전반적으로, 호텔 시설도 깨끗하고 위치가 좋고, 무관심한"
3,"우리가 묵었던 바다 한 가운데에 있는 3rd suite b 있었습니다. 전망은 그냥 아름다운 벽을 통해 windows. 일층에 스타벅스가 있는 매우 편리합니다. 우리의 방은 매우 깨끗하고 꽤 큰. 공항 옆에 위치해 편리한 호텔이라 아침 일찍 비행기. 약간의 소음이 있을 수 있지만 모든 약 2200 - 0700 뜨고 조용했습니다. 여러 식사 옵션도 있었습니다.  몇 가지 단점이 있다. 아무것도 없는 영어로. 체크인 시에 도착했을 때에 1900, 사막화 이었다. 가 없고, 사람들도, 명령이 읽을 수 없습니다. 몇 번에 전화하여 ""helloooo"" 하였습니다. 나는 10분은 기다렸다. 아무 것도 없습니다. 전화 번호가 있어서 그 후 체크인 카운터를 하나. 나는 그 소리를 듣는 방 링잉을 직원 및 바로 뒤에 있다. 이 모든 것이 좀 거슬렸다. 어쨌든, 체크인을 할 수 없어 어떻게든 에어컨 버튼들이 모두 한글. 빨간색 또는 파란색 기호 또는 받아들이지 않습니다. 그리고 멋진 방 문을 열고 있는 창. 그런 다음 온 침대. 박스 스프링 매트리스 없이 같았지요. 의 두 번째 밤, 매트 로 침대 위에 패딩 을 대단히 도움. 이해하고 특이한 비판이 아니라 전형적인 한국 호텔을 한국 호텔, 그냥 조심 하지 않을 경우 언어 통역 문제가 있을 수 있습니다. 다시 여기에 묵을 것이 아쉽지만, 요청하기 위한 몇 가지 질문을 하고 카드를 준비하게 했다."
4,골프장과 함께 있는 라온 호텔은 주차나 내부시설이 좋았습니다. 밤늦게 제주에 도착해서 자고 사우나하면 다음날 시작하기가 좋습니다. 애월이나 협제와 가까워서 새벽에 수우동 예약하러 가기도 편했습니다. 
5,"이번에는 라온 호텔&리조트로 숙소를 정했습니다 리조트 B type 으로 예약 하여 사용 중인데, 최대 8명 사용 가능한 크기에 4명 사용하니 공간도 여유롭고 주방 시설/화장실 시설도 잘 되어 있어 아주 편하고 즐겁게 지내고 있습니다   한라산이나 애월해변, 한림공원 등 인기 있는 관광 명소들로의 접근성도 좋고, 호텔 건물에 있는 사우나 시설도 훌륭하여 가족들도 모두 만족스러운 곳 이라며 좋아 합니다   대가족이나 6명 이상 여행 시 추천할 만한 숙소라 생각 됩니다  "
4,"친구들과 번개골프투어를 위해 라온호텔을 이용했습니다. 골프텔은 클럽하우스 가기전에 위치해있고 중간에 편의점과 수영장도 갖춰있네요. 저희가 이용한곳은 I동인데 방2개에 침대4개에 화장실도 방마다있어 불편하지않았어요. 거실도 넓어서 올레시장에서 사온 싱싱한 회와 마늘치킨에 한라산소주를 곁들여 즐겼습니다. 아침에 클럽하우스에 가시면 조식세트를 즐길수있는데 예전에 타이거우즈가 방문하였다고하여 타이거우즈세트가 있네요. 그외 성게미역국, 우거지해장국 등도 있으니 취향대로 즐기시고 란딩하시면 되겠어요. 여름에 다시한번 와보고 싶네요."
4,"협재&금능해수욕장을 걸어서 갈 수 있고, 방에서 비양도(?) 를 볼 수 있어요.  뷰가 좋고 수영장 수질이 깨끗하게 관리되고 있다는 느낌을 받아서 너무 좋았습니다. 차없이 호텔에서 제공하는 공항 무료 셔틀 버스를 타고 다녀왔는데 편하게 푹 쉬다 왔어요.  친구랑 bbq도 시켜먹을 수 있어서 좋았습니다.  아마 가족끼리 여름에 피서겸 오시면 좋을 것 같아요.  다만, 호텔 1층 식당은 정말 비추해요. 맛없습니다. 조식 별로에요."
5,리조트내 시설은 너무 상태가 좋고  골프를 함께 할 수 있으며 숙박자에겐 사우나와 물놀이 시설을 저렴하게 이용 가능. 금늘 해수욕장과 가까이 있어 여름을 즐기기엔 너무 합당함 공항ㅇ에서 셔틀 운행 함.
4,"제주시 구도심 중심에 있고, 공항하고 정말 가깝습니다. 건물은 리모델링해서 너무 깨끗했어요. 숙박비는 3만원이 못되게 저렴한데 두사람 아침식사도 간단하게 제공됩니다. 너무 너무 좋아요. 담에도 꼭 이용할 겁니다."
4,"호텔 객실은 심플하고, 깨끗해서 사용하기 불편함 없었습니다. 직원분들도 친절했어요. :) 조식도 깔끔하니 좋았습니다! 주차장은 호텔 맞은편 무료주차장 이용 가능합니다. 호텔 앞에 안내 표지판이 있으면 더 좋을것 같네요~ 참고로 인도에서 온 관광객들이 많은것 같습니다. "
3,공항근처라서 예약했는데 직원분들 친절했지만 예약자명단에서 누락되고 당황스러웠네요. 다행히 빈방이 하나 남아있어서 들어갔지만 ... 찻길이 옆에있어서 소리에 민감한저는 잠을 제대로 못잤습니다. 하루정도 급하게 묵기에는 괜찮습니다. 가격도 저렴하고 친절하고요
4,우리가 그룹으로 여행했을 때 체크인은 원활했습니다. 우리 방은 3 층에 있습니다. 기본 시설. 기본 아침. 방은 꽤 넓고 외부에서 긴 하루를 보낸 후 침대가 편안합니다. 겨울은 방에있을 때 문제가되지 않습니다.
2,"우리가 본 방과 그 밖의 모든 것이 깨끗했습니다. 접수는 때때로 결석 했습니다만, 약간의 소음을 내고 잠시 후에 뛸 것입니다.  이 장소에서 재료와 색상 선택은 ... 이상합니다. 호텔에서 기대할 수있는 것은 세련되고 아늑하거나 다른 것입니다. 1950 년대 사무실에있는 호텔 영화 (?)에 맞도록 무작위로 ""디자인 된""느낌. 그리고 ""품질 관리""스티커는 여전히 대부분의 벽과 천장 패널에 부착되어있었습니다 (?  음식 : 설명을 철저히 읽으십시오. 포함 된 아침 식사 ""뷔페""는 실제로 많은 빵과 원하는 계란을 먹을 수 있음을 의미합니다. 물 외에는 아무것도 없습니다 (+ 차 / 커피). 아, 그리고 스프. 경영진이 작성한 통지의 첨부 사진을 참조하십시오. ""조식은 토스트, 수프, 계란 튀김 및 기타 몇 가지입니다.""  당신이 무슬림이 아니라면, Qiblat이라는 단어와 그것을 향한 화살표를 렌트 룸의 천장에 페인트 / 고정해야 할 필요가 있습니다. 나는 한국의 다른 호텔 (또는 다른 곳)에서는 그것을 보지 못했습니다.  인터넷은 자유로웠다. 그것은 일종의 것이었지만 한 번에 약 20 초 이상 작동하지 않았습니다. 한 번에 하나의 장치로 제한되어있는 것으로 보임 (?) 제주도는 많은 공공 장소에서 무료 Wi-Fi를 제공합니다. 모든 SSID에서 동일한 동작. 이런 이유로 ""No wifi""상자를 체크하십시오."
