LCLAS_NM,MLSFC_NM,SIGNGU_NM,AREA_POPLTN_STDIZ_FCLTY_SCORE
소비,대형소비시설,대전광역시 대덕구,5.96319
소비,대형소비시설,울산광역시 중구,14.84803
소비,대형소비시설,울산광역시 남구,89.53558
소비,대형소비시설,울산광역시 동구,40.73996
소비,대형소비시설,울산광역시 북구,18.84331
소비,대형소비시설,울산광역시 울주군,0
소비,대형소비시설,세종특별자치시 세종특별자치시,26.85456
소비,대형소비시설,경기도 수원시,26.81325
소비,대형소비시설,경기도 성남시,40.19889
소비,대형소비시설,경기도 의정부시,19.9926
소비,대형소비시설,경기도 안양시,26.30591
소비,대형소비시설,경기도 부천시,44.32696
소비,대형소비시설,경기도 광명시,32.1973
소비,대형소비시설,경기도 평택시,28.48927
소비,대형소비시설,경기도 동두천시,0
소비,대형소비시설,경기도 안산시,22.47551
소비,대형소비시설,경기도 고양시,37.31839
소비,대형소비시설,경기도 과천시,13.18347
소비,대형소비시설,경기도 구리시,38.21293
소비,대형소비시설,경기도 남양주시,18.16161
소비,대형소비시설,경기도 오산시,17.92684
소비,대형소비시설,경기도 시흥시,8.03348
소비,대형소비시설,경기도 군포시,11.60856
소비,대형소비시설,경기도 의왕시,12.8587
소비,대형소비시설,경기도 하남시,18.95577
소비,대형소비시설,경기도 용인시,19.16548
소비,대형소비시설,경기도 파주시,4.15944
소비,대형소비시설,경기도 이천시,64.75202
소비,대형소비시설,경기도 안성시,10.90983
소비,대형소비시설,경기도 김포시,27.65317
소비,대형소비시설,경기도 화성시,10.17886
소비,대형소비시설,경기도 광주시,18.42022
소비,대형소비시설,경기도 양주시,21.1582
소비,대형소비시설,경기도 포천시,7.02188
소비,대형소비시설,경기도 여주시,63.72795
소비,대형소비시설,경기도 연천군,0
소비,대형소비시설,경기도 가평군,16.57469
소비,대형소비시설,경기도 양평군,0
소비,대형소비시설,강원도 춘천시,7.18693
소비,대형소비시설,강원도 원주시,14.27518
소비,대형소비시설,강원도 강릉시,9.74654
소비,대형소비시설,강원도 동해시,23.03842
소비,대형소비시설,강원도 태백시,26.12653
소비,대형소비시설,강원도 속초시,0
소비,대형소비시설,강원도 삼척시,32.46763
소비,대형소비시설,강원도 홍천군,30.3078
소비,대형소비시설,강원도 횡성군,0
소비,대형소비시설,강원도 영월군,27.30377
소비,대형소비시설,강원도 평창군,0
소비,대형소비시설,강원도 정선군,0
소비,대형소비시설,강원도 철원군,0
소비,대형소비시설,강원도 화천군,0
소비,대형소비시설,강원도 양구군,0
소비,대형소비시설,강원도 인제군,0
소비,대형소비시설,강원도 고성군,0
소비,대형소비시설,강원도 양양군,36.9668
소비,대형소비시설,충청북도 청주시,13.33762
소비,대형소비시설,충청북도 충주시,29.67539
소비,대형소비시설,충청북도 제천시,7.86421
소비,대형소비시설,충청북도 보은군,0
소비,대형소비시설,충청북도 옥천군,0
소비,대형소비시설,충청북도 영동군,0
소비,대형소비시설,충청북도 증평군,0
소비,대형소비시설,충청북도 진천군,0
소비,대형소비시설,충청북도 괴산군,27.79967
소비,대형소비시설,충청북도 음성군,0
소비,대형소비시설,충청북도 단양군,0
소비,대형소비시설,충청남도 천안시,32.89811
소비,대형소비시설,충청남도 공주시,10.04296
소비,대형소비시설,충청남도 보령시,0
소비,대형소비시설,충청남도 아산시,12.31685
소비,대형소비시설,충청남도 서산시,11.67847
소비,대형소비시설,충청남도 논산시,9.14708
소비,대형소비시설,충청남도 계룡시,0
소비,대형소비시설,충청남도 당진시,12.24485
소비,대형소비시설,충청남도 금산군,0
소비,대형소비시설,충청남도 부여군,49.57012
소비,대형소비시설,충청남도 서천군,20.61718
소비,대형소비시설,충청남도 청양군,0
소비,대형소비시설,충청남도 홍성군,31.51232
소비,대형소비시설,충청남도 예산군,0
소비,대형소비시설,충청남도 태안군,0
소비,대형소비시설,전라북도 전주시,26.87969
소비,대형소비시설,전라북도 군산시,11.77424
소비,대형소비시설,전라북도 익산시,26.34599
소비,대형소비시설,전라북도 정읍시,0
소비,대형소비시설,전라북도 남원시,0
소비,대형소비시설,전라북도 김제시,50.58581
소비,대형소비시설,전라북도 완주군,0
소비,대형소비시설,전라북도 진안군,0
소비,대형소비시설,전라북도 무주군,0
소비,대형소비시설,전라북도 장수군,0
소비,대형소비시설,전라북도 임실군,0
소비,대형소비시설,전라북도 순창군,0
소비,대형소비시설,전라북도 고창군,19.682
소비,대형소비시설,전라북도 부안군,41.12735
소비,대형소비시설,전라남도 목포시,14.24525
소비,대형소비시설,전라남도 여수시,18.74541
소비,대형소비시설,전라남도 순천시,18.47829
소비,대형소비시설,전라남도 나주시,0
소비,대형소비시설,전라남도 광양시,33.84801
소비,대형소비시설,전라남도 담양군,0
소비,대형소비시설,전라남도 곡성군,0
소비,대형소비시설,전라남도 구례군,0
소비,대형소비시설,전라남도 고흥군,16.64701
소비,대형소비시설,전라남도 보성군,0
소비,대형소비시설,전라남도 화순군,16.60836
소비,대형소비시설,전라남도 장흥군,0
소비,대형소비시설,전라남도 강진군,0
소비,대형소비시설,전라남도 해남군,15.6479
소비,대형소비시설,전라남도 영암군,0
소비,대형소비시설,전라남도 무안군,22.73788
소비,대형소비시설,전라남도 함평군,0
소비,대형소비시설,전라남도 영광군,19.73517
소비,대형소비시설,전라남도 장성군,0
소비,대형소비시설,전라남도 완도군,0
소비,대형소비시설,전라남도 진도군,0
소비,대형소비시설,전라남도 신안군,0
소비,대형소비시설,경상북도 포항시,14.51891
소비,대형소비시설,경상북도 경주시,8.25391
소비,대형소비시설,경상북도 김천시,7.39368
소비,대형소비시설,경상북도 안동시,19.98804
소비,대형소비시설,경상북도 구미시,25.24115
소비,대형소비시설,경상북도 영주시,30.67376
소비,대형소비시설,경상북도 영천시,0
소비,대형소비시설,경상북도 상주시,0
소비,대형소비시설,경상북도 문경시,0
소비,대형소비시설,경상북도 경산시,11.543
소비,대형소비시설,경상북도 군위군,0
소비,대형소비시설,경상북도 의성군,20.52598
소비,대형소비시설,경상북도 청송군,0
소비,대형소비시설,경상북도 영양군,0
소비,대형소비시설,경상북도 영덕군,0
소비,대형소비시설,경상북도 청도군,0
소비,대형소비시설,경상북도 고령군,0
소비,대형소비시설,경상북도 성주군,24.20046
소비,대형소비시설,경상북도 칠곡군,9.15765
소비,대형소비시설,경상북도 예천군,18.47577
소비,대형소비시설,경상북도 봉화군,0
소비,대형소비시설,경상북도 울진군,0
소비,대형소비시설,경상북도 울릉군,0
소비,대형소비시설,경상남도 창원시,22.18586
소비,대형소비시설,경상남도 진주시,11.9857
소비,대형소비시설,경상남도 통영시,8.39671
소비,대형소비시설,경상남도 사천시,9.41873
소비,대형소비시설,경상남도 김해시,30.7998
소비,대형소비시설,경상남도 밀양시,30.01943
소비,대형소비시설,경상남도 거제시,13.05808
소비,대형소비시설,경상남도 양산시,29.11645
소비,대형소비시설,경상남도 의령군,0
소비,대형소비시설,경상남도 함안군,0
소비,대형소비시설,경상남도 창녕군,0
소비,대형소비시설,경상남도 고성군,20.41938
소비,대형소비시설,경상남도 남해군,24.77493
소비,대형소비시설,경상남도 하동군,0
소비,대형소비시설,경상남도 산청군,0
소비,대형소비시설,경상남도 함양군,0
소비,대형소비시설,경상남도 거창군,0
소비,대형소비시설,경상남도 합천군,0
소비,대형소비시설,제주특별자치도 제주시,12.52703
소비,대형소비시설,제주특별자치도 서귀포시,16.72539
소비,기타소비,서울특별시 종로구,100
소비,기타소비,서울특별시 중구,98.14416
소비,기타소비,서울특별시 용산구,26.88726
소비,기타소비,서울특별시 성동구,24.48957
소비,기타소비,서울특별시 광진구,41.07821
소비,기타소비,서울특별시 동대문구,26.11839
소비,기타소비,서울특별시 중랑구,52.67627
소비,기타소비,서울특별시 성북구,17.50696
소비,기타소비,서울특별시 강북구,62.48198
소비,기타소비,서울특별시 도봉구,49.87976
소비,기타소비,서울특별시 노원구,21.13314
소비,기타소비,서울특별시 은평구,37.82857
소비,기타소비,서울특별시 서대문구,16.38137
소비,기타소비,서울특별시 마포구,18.87454
소비,기타소비,서울특별시 양천구,26.07532
소비,기타소비,서울특별시 강서구,26.35489
소비,기타소비,서울특별시 구로구,35.78325
소비,기타소비,서울특별시 금천구,36.98806
소비,기타소비,서울특별시 영등포구,37.11547
소비,기타소비,서울특별시 동작구,26.43865
소비,기타소비,서울특별시 관악구,30.18632
소비,기타소비,서울특별시 서초구,22.22283
소비,기타소비,서울특별시 강남구,34.64498
소비,기타소비,서울특별시 송파구,30.32141
소비,기타소비,서울특별시 강동구,34.90353
소비,기타소비,부산광역시 중구,100
소비,기타소비,부산광역시 서구,25.35888
소비,기타소비,부산광역시 동구,41.90481
소비,기타소비,부산광역시 영도구,28.62666
소비,기타소비,부산광역시 부산진구,55.46137
소비,기타소비,부산광역시 동래구,26.78858
소비,기타소비,부산광역시 남구,30.9556
소비,기타소비,부산광역시 북구,28.15131
소비,기타소비,부산광역시 해운대구,30.15617
소비,기타소비,부산광역시 사하구,37.75669
소비,기타소비,부산광역시 금정구,42.00467
소비,기타소비,부산광역시 강서구,22.96778
소비,기타소비,부산광역시 연제구,28.77356
소비,기타소비,부산광역시 수영구,32.84945
소비,기타소비,부산광역시 사상구,54.64725
소비,기타소비,부산광역시 기장군,22.65681
소비,기타소비,대구광역시 중구,100
소비,기타소비,대구광역시 동구,38.14594
소비,기타소비,대구광역시 서구,51.4652
소비,기타소비,대구광역시 남구,49.88593
소비,기타소비,대구광역시 북구,34.58274
소비,기타소비,대구광역시 수성구,26.57781
소비,기타소비,대구광역시 달서구,43.48869
소비,기타소비,대구광역시 달성군,25.22352
소비,기타소비,인천광역시 중구,49.19702
소비,기타소비,인천광역시 동구,27.98009
소비,기타소비,인천광역시 미추홀구,47.38729
소비,기타소비,인천광역시 연수구,27.54279
소비,기타소비,인천광역시 남동구,46.23109
소비,기타소비,인천광역시 부평구,37.2692
소비,기타소비,인천광역시 계양구,39.35134
소비,기타소비,인천광역시 서구,31.38076
소비,기타소비,인천광역시 강화군,0
