LCLAS_NM,MLSFC_NM,SIGNGU_NM,AREA_ARBY_STDIZ_FCLTY_SCORE
소비,대형소비시설,충청북도 충주시,0.49184
소비,대형소비시설,충청북도 제천시,0.10954
소비,대형소비시설,충청북도 보은군,0
소비,대형소비시설,충청북도 옥천군,0
소비,대형소비시설,충청북도 영동군,0
소비,대형소비시설,충청북도 증평군,0
소비,대형소비시설,충청북도 진천군,0
소비,대형소비시설,충청북도 괴산군,0.15704
소비,대형소비시설,충청북도 음성군,0
소비,대형소비시설,충청북도 단양군,0
소비,대형소비시설,충청남도 천안시,2.11374
소비,대형소비시설,충청남도 공주시,0.07408
소비,대형소비시설,충청남도 보령시,0
소비,대형소비시설,충청남도 아산시,0.47215
소비,대형소비시설,충청남도 서산시,0.15936
소비,대형소비시설,충청남도 논산시,0.11539
소비,대형소비시설,충청남도 계룡시,0
소비,대형소비시설,충청남도 당진시,0.18052
소비,대형소비시설,충청남도 금산군,0
소비,대형소비시설,충청남도 부여군,0.30756
소비,대형소비시설,충청남도 서천군,0.17462
소비,대형소비시설,충청남도 청양군,0
소비,대형소비시설,충청남도 홍성군,0.43288
소비,대형소비시설,충청남도 예산군,0
소비,대형소비시설,충청남도 태안군,0
소비,대형소비시설,전라북도 전주시,5.28666
소비,대형소비시설,전라북도 군산시,0.42065
소비,대형소비시설,전라북도 익산시,0.88409
소비,대형소비시설,전라북도 정읍시,0
소비,대형소비시설,전라북도 남원시,0
소비,대형소비시설,전라북도 김제시,0.46988
소비,대형소비시설,전라북도 완주군,0
소비,대형소비시설,전라북도 진안군,0
소비,대형소비시설,전라북도 무주군,0
소비,대형소비시설,전라북도 장수군,0
소비,대형소비시설,전라북도 임실군,0
소비,대형소비시설,전라북도 순창군,0
소비,대형소비시설,전라북도 고창군,0.10534
소비,대형소비시설,전라북도 부안군,0.25936
소비,대형소비시설,전라남도 목포시,1.70746
소비,대형소비시설,전라남도 여수시,0.31211
소비,대형소비시설,전라남도 순천시,0.34198
소비,대형소비시설,전라남도 나주시,0
소비,대형소비시설,전라남도 광양시,0.64327
소비,대형소비시설,전라남도 담양군,0
소비,대형소비시설,전라남도 곡성군,0
소비,대형소비시설,전라남도 구례군,0
소비,대형소비시설,전라남도 고흥군,0.05288
소비,대형소비시설,전라남도 보성군,0
소비,대형소비시설,전라남도 화순군,0.08137
소비,대형소비시설,전라남도 장흥군,0
소비,대형소비시설,전라남도 강진군,0
소비,대형소비시설,전라남도 해남군,0.06125
소비,대형소비시설,전라남도 영암군,0
소비,대형소비시설,전라남도 무안군,0.26393
소비,대형소비시설,전라남도 함평군,0
소비,대형소비시설,전라남도 영광군,0.11543
소비,대형소비시설,전라남도 장성군,0
소비,대형소비시설,전라남도 완도군,0
소비,대형소비시설,전라남도 진도군,0
소비,대형소비시설,전라남도 신안군,0
소비,대형소비시설,경상북도 포항시,0.36588
소비,대형소비시설,경상북도 경주시,0.09665
소비,대형소비시설,경상북도 김천시,0.06345
소비,대형소비시설,경상북도 안동시,0.12627
소비,대형소비시설,경상북도 구미시,1.04011
소비,대형소비시설,경상북도 영주시,0.28716
소비,대형소비시설,경상북도 영천시,0
소비,대형소비시설,경상북도 상주시,0
소비,대형소비시설,경상북도 문경시,0
소비,대형소비시설,경상북도 경산시,0.46646
소비,대형소비시설,경상북도 군위군,0
소비,대형소비시설,경상북도 의성군,0.05445
소비,대형소비시설,경상북도 청송군,0
소비,대형소비시설,경상북도 영양군,0
소비,대형소비시설,경상북도 영덕군,0
소비,대형소비시설,경상북도 청도군,0
소비,대형소비시설,경상북도 고령군,0
소비,대형소비시설,경상북도 성주군,0.10391
소비,대형소비시설,경상북도 칠곡군,0.14197
소비,대형소비시설,경상북도 예천군,0.0969
소비,대형소비시설,경상북도 봉화군,0
소비,대형소비시설,경상북도 울진군,0
소비,대형소비시설,경상북도 울릉군,0
소비,대형소비시설,경상남도 창원시,1.45282
소비,대형소비시설,경상남도 진주시,0.35926
소비,대형소비시설,경상남도 통영시,0.07543
소비,대형소비시설,경상남도 사천시,0.14149
소비,대형소비시설,경상남도 김해시,2.21092
소비,대형소비시설,경상남도 밀양시,0.24039
소비,대형소비시설,경상남도 거제시,0.46374
소비,대형소비시설,경상남도 양산시,1.32131
소비,대형소비시설,경상남도 의령군,0
소비,대형소비시설,경상남도 함안군,0
소비,대형소비시설,경상남도 창녕군,0
소비,대형소비시설,경상남도 고성군,0.09595
소비,대형소비시설,경상남도 남해군,0.11048
소비,대형소비시설,경상남도 하동군,0
소비,대형소비시설,경상남도 산청군,0
소비,대형소비시설,경상남도 함양군,0
소비,대형소비시설,경상남도 거창군,0
소비,대형소비시설,경상남도 합천군,0
소비,대형소비시설,제주특별자치도 제주시,0.34829
소비,대형소비시설,제주특별자치도 서귀포시,0.20266
소비,기타소비,서울특별시 종로구,95.55046
소비,기타소비,서울특별시 중구,100
소비,기타소비,서울특별시 용산구,34.14843
소비,기타소비,서울특별시 성동구,53.01785
소비,기타소비,서울특별시 광진구,96.30664
소비,기타소비,서울특별시 동대문구,78.85566
소비,기타소비,서울특별시 중랑구,100
소비,기타소비,서울특별시 성북구,42.89472
소비,기타소비,서울특별시 강북구,87.83943
소비,기타소비,서울특별시 도봉구,86.39971
소비,기타소비,서울특별시 노원구,40.04341
소비,기타소비,서울특별시 은평구,71.1313
소비,기타소비,서울특별시 서대문구,40.50161
소비,기타소비,서울특별시 마포구,39.60298
소비,기타소비,서울특별시 양천구,84.13687
소비,기타소비,서울특별시 강서구,46.1459
소비,기타소비,서울특별시 구로구,85.0083
소비,기타소비,서울특별시 금천구,78.59563
소비,기타소비,서울특별시 영등포구,68.89597
소비,기타소비,서울특별시 동작구,78.29057
소비,기타소비,서울특별시 관악구,61.82985
소비,기타소비,서울특별시 서초구,25.31471
소비,기타소비,서울특별시 강남구,56.43209
소비,기타소비,서울특별시 송파구,73.34609
소비,기타소비,서울특별시 강동구,79.43257
소비,기타소비,부산광역시 중구,100
소비,기타소비,부산광역시 서구,11.65752
소비,기타소비,부산광역시 동구,36.96375
소비,기타소비,부산광역시 영도구,6.89992
소비,기타소비,부산광역시 부산진구,76.17347
소비,기타소비,부산광역시 동래구,55.7416
소비,기타소비,부산광역시 남구,23.10532
소비,기타소비,부산광역시 북구,25.06339
소비,기타소비,부산광역시 해운대구,26.34087
소비,기타소비,부산광역시 사하구,15.98082
소비,기타소비,부산광역시 금정구,16.84489
소비,기타소비,부산광역시 강서구,1.54992
소비,기타소비,부산광역시 연제구,60.75717
소비,기타소비,부산광역시 수영구,49.99034
소비,기타소비,부산광역시 사상구,35.35041
소비,기타소비,부산광역시 기장군,2.37924
소비,기타소비,대구광역시 중구,100
소비,기타소비,대구광역시 동구,8.49963
소비,기타소비,대구광역시 서구,54.80049
소비,기타소비,대구광역시 남구,46.89195
소비,기타소비,대구광역시 북구,19.26738
소비,기타소비,대구광역시 수성구,18.1838
소비,기타소비,대구광역시 달서구,44.08866
소비,기타소비,대구광역시 달성군,1.97576
소비,기타소비,인천광역시 중구,6.15356
소비,기타소비,인천광역시 동구,27.39533
소비,기타소비,인천광역시 미추홀구,90.23817
소비,기타소비,인천광역시 연수구,18.31897
소비,기타소비,인천광역시 남동구,39.81428
소비,기타소비,인천광역시 부평구,68.52294
소비,기타소비,인천광역시 계양구,29.7644
소비,기타소비,인천광역시 서구,17.35046
소비,기타소비,인천광역시 강화군,0.08559
소비,기타소비,인천광역시 옹진군,0.22447
소비,기타소비,광주광역시 동구,20.78207
소비,기타소비,광주광역시 서구,43.84621
소비,기타소비,광주광역시 남구,14.6389
소비,기타소비,광주광역시 북구,22.92089
소비,기타소비,광주광역시 광산구,10.34072
소비,기타소비,대전광역시 동구,10.62554
소비,기타소비,대전광역시 중구,20.74161
소비,기타소비,대전광역시 서구,27.55686
소비,기타소비,대전광역시 유성구,8.53587
소비,기타소비,대전광역시 대덕구,17.19568
소비,기타소비,울산광역시 중구,35.09768
소비,기타소비,울산광역시 남구,35.76957
소비,기타소비,울산광역시 동구,24.83141
소비,기타소비,울산광역시 북구,5.45083
소비,기타소비,울산광역시 울주군,0.97613
소비,기타소비,세종특별자치시 세종특별자치시,2.03345
소비,기타소비,경기도 수원시,6.47528
소비,기타소비,경기도 성남시,14.62164
소비,기타소비,경기도 의정부시,54.56702
소비,기타소비,경기도 안양시,64.40775
소비,기타소비,경기도 부천시,8.61605
소비,기타소비,경기도 광명시,30.70421
소비,기타소비,경기도 평택시,85.41436
소비,기타소비,경기도 동두천시,1.88962
소비,기타소비,경기도 안산시,8.20433
소비,기타소비,경기도 고양시,45.78557
소비,기타소비,경기도 과천시,1.86486
소비,기타소비,경기도 구리시,6.23726
소비,기타소비,경기도 남양주시,20.45572
소비,기타소비,경기도 오산시,8.90971
소비,기타소비,경기도 시흥시,11.58481
소비,기타소비,경기도 군포시,1.76137
소비,기타소비,경기도 의왕시,6.46868
소비,기타소비,경기도 하남시,3.05417
소비,기타소비,경기도 용인시,3.57467
소비,기타소비,경기도 파주시,0.55839
소비,기타소비,경기도 이천시,1.82417
소비,기타소비,경기도 안성시,31.63867
소비,기타소비,경기도 김포시,2.29337
소비,기타소비,경기도 화성시,67.88375
소비,기타소비,경기도 광주시,21.55862
소비,기타소비,경기도 양주시,1.77785
소비,기타소비,경기도 포천시,1.57235
소비,기타소비,경기도 여주시,1.06513
소비,기타소비,경기도 연천군,0.033
소비,기타소비,경기도 가평군,3.595
소비,기타소비,경기도 양평군,0.6523
소비,기타소비,강원도 춘천시,1.36476
소비,기타소비,강원도 원주시,2.70578
소비,기타소비,강원도 강릉시,1.29915
소비,기타소비,강원도 동해시,2.41594
소비,기타소비,강원도 태백시,0.76097
소비,기타소비,강원도 속초시,5.69716
소비,기타소비,강원도 삼척시,0.27956
소비,기타소비,강원도 홍천군,0.17568
소비,기타소비,강원도 횡성군,0.15177
소비,기타소비,강원도 영월군,0.08235
소비,기타소비,강원도 평창군,0.15156
소비,기타소비,강원도 정선군,0.24241
소비,기타소비,강원도 철원군,0.02191
소비,기타소비,강원도 화천군,0.17589
소비,기타소비,강원도 양구군,0.20048
소비,기타소비,강원도 인제군,0.21372
소비,기타소비,강원도 고성군,0.07557
소비,기타소비,강원도 양양군,0.15829
소비,기타소비,충청북도 청주시,5.97312
소비,기타소비,충청북도 충주시,2.06012
소비,기타소비,충청북도 제천시,0.84367
소비,기타소비,충청북도 보은군,0.1332
