CTGRY_NM,FCLTY_NM,RDNMADR_NM,CTPRVN_CD,SIGNGU_CD,FCLTY_LO,FCLTY_LA,AREA_NM,HMPG_URL,TEL_NO,BASE_DE
오락실,돌돌이,경기도 의정부시 오목로225번길 141  101호 (민락동  트윈타워2),41,41150,127.095443,37.745463,경기,,,2021-12-31
오락실,방방,경기도 의정부시 오목로225번길 173 (민락동  거택프라자),41,41150,127.096916,37.744708,경기,,,2021-12-31
오락실,민락놀이터,경기도 의정부시 용현로105번길 7-21  서림빌딩 (민락동),41,41150,127.086533,37.742025,경기,,,2021-12-31
VR테마파크,VR스퀘어 의정부점,경기도 의정부시 의정부동 179-9 B1,41,41150,127.048979,37.740079,경기,,031-848-3750,2021-12-31
오락실,달사냥,경기도 의정부시 장곡로 606  104호 (신곡동  엘리트타운),41,41150,127.070027,37.749933,경기,,,2021-12-31
오락실,엑스 게임존 금오점,경기도 의정부시 청사로47번길 7-28 (금오동  그린프라자빌딩),41,41150,127.069065,37.751574,경기,,,2021-12-31
오락실,용현게임랜드,경기도 의정부시 충의로 37 (용현동  지상2층),41,41150,127.087808,37.735214,경기,,,2021-12-31
오락실,락 게임랜드,경기도 의정부시 충의로 43  태원빌딩 202호 (용현동),41,41150,127.087587,37.735653,경기,,,2021-12-31
오락실,아케이드원 게임장 (ARCADE ONE),경기도 의정부시 평화로 179 (호원동  지상1층),41,41150,127.047927,37.707868,경기,,,2021-12-31
오락실,GAME ZONE,경기도 의정부시 평화로 525  신세계백화점10층 (의정부동),41,41150,127.045836,37.73744,경기,,,2021-12-31
오락실,동아 게임장,경기도 의정부시 평화로542번길 5  1층 (의정부동),41,41150,127.047679,37.740546,경기,,,2021-12-31
오락실,히트다히트,경기도 의정부시 평화로542번길 5  1층 (의정부동),41,41150,127.047679,37.740546,경기,,,2021-12-31
오락실,죠코게임플러스+,경기도 의정부시 평화로542번길 7-6 (의정부동  지상1층),41,41150,127.048029,37.740684,경기,,,2021-12-31
오락실,태영게임랜드,경기도 의정부시 호국로1298번길 55 (의정부동  태영프라자 지상1층),41,41150,127.048649,37.741004,경기,,,2021-12-31
오락실,게임빌리지,경기도 이천시 구만리로 191  동 1층 (안흥동  롯데캐슬 골드스카이),41,41500,127.454517,37.274555,경기,,,2021-12-31
오락실,자연랜드,경기도 이천시 대월면 사동로 171  지하1층,41,41500,127.494681,37.244249,경기,,,2021-12-31
오락실,오천게임랜드,경기도 이천시 마장면 덕평로 1082  1층,41,41500,127.361369,37.254166,경기,,,2021-12-31
오락실,마장게임랜드,경기도 이천시 마장면 오천로 30-7,41,41500,127.35152,37.253734,경기,,,2021-12-31
오락실,명동게임장,경기도 이천시 모가면 진상미로 1272-4  1층,41,41500,127.479865,37.169491,경기,,,2021-12-31
오락실,짱 오락실,경기도 이천시 부발읍 경충대로 2100  106  203호,41,41500,127.489936,37.252519,경기,,,2021-12-31
오락실,푸쉬앤피플(하이닉스),경기도 이천시 부발읍 경충대로 2106  122호 (현대시티프라자),41,41500,127.489596,37.252815,경기,,,2021-12-31
오락실,대청 게임랜드,경기도 이천시 부발읍 경충대로1804번길 10  1층,41,41500,127.514877,37.237656,경기,,,2021-12-31
오락실,엑스라이더,경기도 이천시 서희로60번길 14 (창전동),41,41500,127.443703,37.280623,경기,,,2021-12-31
오락실,모이자 짱 오락실,경기도 이천시 설봉로 35 (관고동),41,41500,127.437452,37.279585,경기,,,2021-12-31
오락실,유명게임장,경기도 이천시 설봉로30번길 6  1층 (중리동),41,41500,127.437908,37.278947,경기,,,2021-12-31
오락실,연하유통,경기도 이천시 신둔면 서이천로853번길 346-129 (이천휴게소),41,41500,127.378547,37.294185,경기,,,2021-12-31
오락실,푸쉬앤피플,경기도 이천시 애련정로87번길 52 (창전동),41,41500,127.447473,37.278623,경기,,,2021-12-31
오락실,짱 게임즈,경기도 이천시 어재연로37번길 16  1층(뒤쪽) (창전동),41,41500,127.444844,37.28034,경기,,,2021-12-31
오락실,짱 오락실,경기도 이천시 어재연로37번길 16  1층(앞쪽) (창전동),41,41500,127.444844,37.28034,경기,,,2021-12-31
오락실,짱오락실,경기도 이천시 어재연로37번길 16  지하1층 (창전동),41,41500,127.444844,37.28034,경기,,,2021-12-31
오락실,이천게임장,경기도 이천시 영창로 245 (창전동 2층),41,41500,127.449814,37.280787,경기,,,2021-12-31
오락실,게임랜드,경기도 이천시 이섭대천로 1200 (중리동 지하1층),41,41500,127.447326,37.277108,경기,,,2021-12-31
오락실,푸쉬앤피플 장호원점,경기도 이천시 장호원읍 장감로 94-1,41,41500,127.633076,37.117772,경기,,,2021-12-31
오락실,FRIENDS#,경기도 이천시 장호원읍 장감로65번길 45,41,41500,127.629717,37.119086,경기,,,2021-12-31
오락실,코털게임장,경기도 이천시 중리천로 12  지상2층 (중리동),41,41500,127.439241,37.280161,경기,,,2021-12-31
오락실,설봉게임랜드,경기도 이천시 중리천로 129-6 (중리동),41,41500,127.449446,37.275577,경기,,,2021-12-31
오락실,이천게임랜드,경기도 이천시 중리천로 140 (중리동),41,41500,127.449588,37.27474,경기,,,2021-12-31
오락실,Fun it(펀잇),경기도 이천시 중리천로 58  4층 (중리동),41,41500,127.444082,37.279733,경기,,,2021-12-31
오락실,라운드원,경기도 이천시 중리천로 75 (창전동),41,41500,127.445811,37.279201,경기,,,2021-12-31
오락실,공원게임장,경기도 이천시 중리천로13번길 1  3층 (관고동),41,41500,127.439451,37.280748,경기,,,2021-12-31
오락실,푸쉬앤피플,경기도 이천시 중리천로97번길 48 (창전동),41,41500,127.447992,37.280175,경기,,,2021-12-31
오락실,우리동네오락실,경기도 이천시 호법면 프리미엄아울렛로 177-74 (롯데 프리미엄 아울렛),41,41500,127.400028,37.24223,경기,,,2021-12-31
오락실,보물섬,경기도 파주시 가온로 205  상가1동 108호 (와동동  해솔마을 7단지 롯데캐슬),41,41480,126.751418,37.721481,경기,,,2021-12-31
오락실,메가박스 파주운정 GAMEZONE,경기도 파주시 경의로 989 (야당동),41,41480,126.758735,37.705746,경기,,,2021-12-31
오락실,질주본능더레이싱카페,경기도 파주시 금빛로 24-10  403호 (금촌동  센터프라자),41,41480,126.767274,37.75166,경기,,,2021-12-31
오락실,공원게임랜드,경기도 파주시 금정12길 17 (금촌동),41,41480,126.775775,37.759767,경기,,,2021-12-31
오락실,금게임랜드,경기도 파주시 금정14길 30  우성빌딩 3층 (금촌동),41,41480,126.776267,37.760241,경기,,,2021-12-31
오락실,희망게임랜드,경기도 파주시 금정로 62  덕산빌딩 4층 (금촌동),41,41480,126.774416,37.760294,경기,,,2021-12-31
VR테마파크,VR SKY,경기도 파주시 문산읍 당동2로 1,41,41480,126.785038,37.867774,경기,https://www.facebook.com/VR-SKY-%ED%8C%8C%EC%A3%BC-%EB%AC%B8%EC%82%B0%EC%A0%90-1982545268685783/?modal=admin_todo_tour,031-8081-9288,2021-12-31
오락실,문산게임랜드,경기도 파주시 문산읍 문산로 44-1  2층 (문산아디다스),41,41480,126.784186,37.857341,경기,,,2021-12-31
오락실,아이존팝 파주문산점,경기도 파주시 문산읍 방촌로 1695-21  1층,41,41480,126.781915,37.864868,경기,,,2021-12-31
오락실,펀잇,경기도 파주시 문산읍 방촌로 1719-10 (와우시티A동 3층),41,41480,126.784101,37.866656,경기,,,2021-12-31
오락실,베스트 게임,경기도 파주시 문화로 5  2층 (금촌동),41,41480,126.779257,37.755749,경기,,,2021-12-31
VR테마파크,VR PLACE 금촌점,경기도 파주시 아동로 7 201호,41,41480,126.775531,37.764243,경기,,070-4036-1540,2021-12-31
오락실,달사냥 한빛마을점,경기도 파주시 와석순환로 86  105호 (야당동),41,41480,126.750248,37.71144,경기,,,2021-12-31
오락실,달사냥,경기도 파주시 월롱면 엘씨디로 6  105호 (DA-LCD프라자),41,41480,126.777784,37.811496,경기,,,2021-12-31
오락실,오토레이싱존 파주LCD점,경기도 파주시 월롱면 엘씨디로8번길 15-11  1층,41,41480,126.776645,37.811006,경기,,,2021-12-31
오락실,놀이터,경기도 파주시 적성면 청송로 1027-8  1층,41,41480,126.918838,37.955068,경기,,,2021-12-31
오락실,짱게임랜드,경기도 파주시 중앙로 273  201호 (금촌동),41,41480,126.776878,37.760346,경기,,,2021-12-31
오락실,게임몬스터,경기도 파주시 중앙로 328  MH타워 110호 (금촌동),41,41480,126.774715,37.76491,경기,,,2021-12-31
오락실,푸쉬존,경기도 파주시 중앙로 328 (금촌동),41,41480,126.774715,37.76491,경기,,,2021-12-31
오락실,팡팡오락실,경기도 파주시 중앙로 328 (금촌동),41,41480,126.774715,37.76491,경기,,,2021-12-31
오락실,로데오 게임랜드,경기도 파주시 청암로17번길 51  104호 (목동동  산내프라자),41,41480,126.735193,37.728426,경기,,,2021-12-31
VR테마파크,VR공룡박물관,경기도 파주시 탄현면 헤이리마을길 93-83,41,41480,126.696944,37.791006,경기,http://www.vrdino.kr/,070-4139-3499,2021-12-31
VR테마파크,VR STAR,경기도 파주시 탄현면 헤이리마을길 93-83 1층,41,41480,126.696944,37.791006,경기,http://vr-star.co.kr/,010-3959-5834,2021-12-31
오락실,방탄오락실,경기도 평택시 만세로 1839  104호 (비전동),41,41220,127.103893,37.004467,경기,,,2021-12-31
오락실,키덜트월드,경기도 평택시 만세로 1845-2 (비전동),41,41220,127.103754,37.003889,경기,,,2021-12-31
오락실,ya ya ya 야 놀자,경기도 평택시 비전2로 200 (비전동),41,41220,127.112863,37.001272,경기,,,2021-12-31
오락실,노라조,경기도 평택시 비전5로 15  강일타운 111 118호 (비전동),41,41220,127.112884,37.000416,경기,,,2021-12-31
VR테마파크,VR플러스 평택비전점,경기도 평택시 비전5로 15 강일타운 전자랜드 3층,41,41220,127.112884,37.000416,경기,,031-655-6977,2021-12-31
오락실,게임센타,경기도 평택시 비전5로 20-14  107호 (비전동),41,41220,127.113366,36.999564,경기,,,2021-12-31
오락실,피규어팩토리원투샵,경기도 평택시 비전5로 20-31  탑1빌딩 (비전동),41,41220,127.115064,36.999387,경기,,,2021-12-31
VR테마파크,핑크타이거,경기도 평택시 비전5로 20-52 106호,41,41220,127.114391,37.000301,경기,"https://pinktigerpyeongtaek.modoo.at, https://www.facebook.com/pinktigersports/, https://instagram.com/pinktigersports?igshid=7hkqao85h8o0",031-658-0788,2021-12-31
오락실,루피,경기도 평택시 비전5로 33  107~108호 (비전동),41,41220,127.114118,37.001588,경기,,,2021-12-31
오락실,크레인25,경기도 평택시 서정로 249  1층 (서정동),41,41220,127.060914,37.065834,경기,,,2021-12-31
오락실,놀이방게임장,경기도 평택시 서정역로58번길 6-2  데오스팰리스 2층 201호 (서정동),41,41220,127.054691,37.058972,경기,,,2021-12-31
오락실,해피타임,경기도 평택시 세교상가1길 16 (세교동),41,41220,127.079705,36.99965,경기,,,2021-12-31
오락실,해피크레인,경기도 평택시 세교상가1길 16 (세교동),41,41220,127.079705,36.99965,경기,,,2021-12-31
오락실,프렌즈겜존,경기도 평택시 송탄공원로 60  1층 (지산동),41,41220,127.055994,37.074536,경기,,,2021-12-31
오락실,놀go있네,경기도 평택시 송탄로 385  105호 (지산동),41,41220,127.057325,37.077845,경기,,,2021-12-31
오락실,호그와트,경기도 평택시 쇼핑로9번길 7 (신장동),41,41220,127.050461,37.0808,경기,,,2021-12-31
오락실,역전게임랜드,경기도 평택시 안중읍 송담1로 141  3층,41,41220,126.932802,36.982398,경기,,,2021-12-31
오락실,안중게임랜드,경기도 평택시 안중읍 안중로 118-3  1층,41,41220,126.929616,36.988515,경기,,,2021-12-31
오락실,아지트,경기도 평택시 안중읍 안현로서8길 35-4  101 102호,41,41220,126.921402,36.979159,경기,,,2021-12-31
오락실,풍성한 집,경기도 평택시 원평2로27번길 42 (통복동),41,41220,127.080448,36.992032,경기,,,2021-12-31
오락실,AK프렌즈 겜죤,경기도 평택시 원평로52번길 31-4 (평택동),41,41220,127.083208,36.991423,경기,,,2021-12-31
오락실,게임스토리,경기도 평택시 이충로 49-33  107 108호 (이충동  예림프라자),41,41220,127.065224,37.060092,경기,,,2021-12-31
오락실,프로젝트 G,경기도 평택시 자유로 6 (합정동),41,41220,127.090396,36.992478,경기,,,2021-12-31
오락실,선물출구,경기도 평택시 자유로14번길 20 (합정동),41,41220,127.091434,36.992081,경기,,,2021-12-31
오락실,재미삼아게임장,경기도 평택시 자유로7번길 1 (평택동),41,41220,127.090316,36.992631,경기,,,2021-12-31
오락실,타겟헌터,경기도 평택시 자유로7번길 2 (평택동),41,41220,127.090415,36.992785,경기,,,2021-12-31
오락실,점촌멀티게임존,경기도 평택시 점촌로 13  1층 (서정동  포은빌딩),41,41220,127.055445,37.063484,경기,,,2021-12-31
오락실,짱9유통,경기도 평택시 점촌로14번길 19  제비동 103호 (서정동),41,41220,127.055626,37.062458,경기,,,2021-12-31
오락실,설리,경기도 평택시 점촌로19번길 25  1층 (서정동),41,41220,127.056073,37.064498,경기,,,2021-12-31
오락실,짱놀이터zone,경기도 평택시 점촌로20번길 42  102호 (서정동),41,41220,127.055684,37.061422,경기,,,2021-12-31
오락실,GAME BOX (게임박스),경기도 평택시 중앙2로 28 (평택동),41,41220,127.089971,36.991412,경기,,,2021-12-31
오락실,에피어뮤즈,경기도 평택시 중앙로 46 (평택동),41,41220,127.087947,36.99437,경기,,,2021-12-31
오락실,펀스멀티게임존,경기도 평택시 중앙시장로19번길 6 (신장동),41,41220,127.052547,37.080357,경기,,,2021-12-31
오락실,터미널 멀티 겜존,경기도 평택시 지산로 29  1층 (지산동),41,41220,127.058114,37.079491,경기,,,2021-12-31
오락실,온가족놀이터,경기도 평택시 지산로 56 (지산동),41,41220,127.061207,37.079488,경기,,,2021-12-31
오락실,킹온가족놀이터,경기도 평택시 지산천로 59-1  1층 (지산동),41,41220,127.060107,37.082075,경기,,,2021-12-31
오락실,온가족 놀이터,경기도 평택시 청북읍 안청로2길 33-13,41,41220,126.917299,37.017428,경기,,,2021-12-31
오락실,OK통신,경기도 평택시 청북읍 안청로2길 33-33  102 104호 (로데오프라자),41,41220,126.916599,37.017665,경기,,,2021-12-31
오락실,FUN CITY,경기도 평택시 청북읍 안청로2길 33-36  104  105호,41,41220,126.91622,37.018238,경기,,,2021-12-31
오락실,오락왕,경기도 평택시 청북읍 안청로2길 33-47  1층 101 102호,41,41220,126.917483,37.017944,경기,,,2021-12-31
오락실,레인보우게임,경기도 평택시 통복시장2로 30-3 (통복동),41,41220,127.086175,36.99596,경기,,,2021-12-31
오락실,게임매니아,경기도 평택시 특구로23번길 12 (서정동),41,41220,127.062645,37.067713,경기,,,2021-12-31
오락실,FUNFUN오락실,경기도 평택시 특구로27번길 16  상가동 1층 (서정동  세경아파트),41,41220,127.062646,37.068569,경기,,,2021-12-31
오락실,노라조(동삭점),경기도 평택시 평남로 1039 (동삭동),41,41220,127.096014,37.009444,경기,,,2021-12-31
오락실,9 room,경기도 평택시 평택1로9번길 16 (평택동),41,41220,127.086264,36.993266,경기,,,2021-12-31
오락실,레인보우게임,경기도 평택시 평택1로9번길 8 (평택동),41,41220,127.08668,36.993225,경기,,,2021-12-31
오락실,손오공 오락실,경기도 평택시 평택2로10번길 15 (평택동),41,41220,127.088522,36.992338,경기,,,2021-12-31
오락실,CATCH ME,경기도 평택시 평택2로20번길 20 (평택동),41,41220,127.089264,36.992235,경기,,,2021-12-31
오락실,대빵오락실,경기도 평택시 평택2로20번길 23 (평택동),41,41220,127.089724,36.992338,경기,,,2021-12-31
